Sample,toxin_abundance,toxin_clusters,toxin_families,longitude,latitude,ET0,AI,ports5,ports4,ports3,ports2,ports1,cities12,cities11,cities10,cities9,cities8,cities7,cities6,cities5,cities4,cities3,cities2,cities1,bio40,bio39,bio38,bio37,bio36,bio35,bio34,bio33,bio32,bio31,bio30,bio29,bio28,bio27,bio26,bio25,bio24,bio23,bio22,bio21,bio20,biomass,HDI,GDP_per_capita_PPP,GDP_PPP,pop_density,pop_count,DTI,Soybean_Glyphosate_2020_L,Soybean_Glyphosate_2020_H,Soybean_Glufosinate_2020_L,Soybean_Glufosinate_2020_H,Corn_Glufosinate_2020_L,Corn_Glufosinate_2020_H,Corn_Chlorpyrifos_2020_L,Corn_Chlorpyrifos_2020_H,soc,silt,sand,phh2o,ocs,ocd,nitrogen,clay,cec,cfvo,bdod,elevation,bio19,bio18,bio17,bio16,bio15,bio14,bio13,bio12,bio11,bio10,bio9,bio8,bio7,bio6,bio5,bio4,bio3,bio1,bio2,PFT9,PFT8,PFT7,PFT6,PFT5,PFT4,PFT32,PFT31,PFT30,PFT3,PFT29,PFT28,PFT27,PFT26,PFT25,PFT24,PFT23,PFT22,PFT21,PFT20,PFT2,PFT19,PFT18,PFT17,PFT16,PFT15,PFT14,PFT13,PFT12,PFT11,PFT10,PFT1,PFT0
1717.35H.high.fertilizer,1.617299454,218,85,34.479,0.0931,1858,9954,506,522,511,506,1294,2,10,2,6,13,14,10,31,23,371,196,787,-0.529044986,0.185941994,1.030825019,0.563452005,1.35728395,0.976281285,0.69816792,0.606647015,1.202346206,0.245628163,0.467615008,1.318714976,0.935661793,163.8094635,178.0163116,176.6699219,167.7879944,0.03852405,159.6569977,183.8800049,170.1496735,10000,0.47299999,981.9922485,29185310,755.7489014,650.364563,1,-1.5,-1.5,-1.5,-1.5,0.000238209,0.000279429,5.73E-06,6.30E-06,491,252,278,57,64,406,3384,471,199,100,112,1426,424,317,281,685,38.65230942,64,272,1850,20.28333282,22.01666641,21.76666641,21.51666641,14.29999924,14.5,28.79999924,68.52752686,82.69231415,21.21249962,11.82499981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21999979,0,18.05999947,0,77.75999451,0,0,0,0,0
2382.RU006.C181.RH.1.143.root.6.11.lane1.NoIndex.L001.sequences,1.616703689,186,70,-72.49417,41.00933,1153,10155,11,11,76,87,89,11,18,18,21,11,19,18,92,118,82,137,24,0.868727028,-0.814598024,1.727010012,-0.087830998,0.378986001,1.120246887,0.791383445,0.791383445,1.128955603,0.137456775,0.715762973,1.142070055,1.001029015,80.43748474,189.1090698,197.7658386,70.02625275,0.37800625,58.55400085,205.9450073,135.1597443,3600,0.890088916,45405.85156,366402624,216.2875824,140.4458618,-128,-2,-2,-2,-2,-2,-2,-2,-2,1020,359,506,50,55,461,8950,134,316,47,121,7,305,270,261,323,9.895920753,83,110,1171,0.216666743,21.39999962,18.68333435,2.800000191,32.90000153,-5.199999809,27.70000076,863.7918701,28.87537956,10.75,9.5,0,0.100000001,7.599999905,0,0,0,0,8.699999809,0,0,1.840000033,0.75999999,2.879999876,0,0,0,0,0,0,0,0,0,0,0,0,0,2.700000048,52.61999893,0,0,0,16.70000076,6
1716.McG.PAPrS23,1.595939753,112,55,-79.74403565,9.152934489,1685,15336,48,63,87,48,2485,41,44,41,49,51,118,179,46,664,1306,44,1553,1.406118989,-0.329766005,0.217087001,1.966034055,1.098847985,1.394889832,0.756495595,0.521679699,1.571188807,0.359465867,0.349328995,1.651749015,1.183556795,156.0719299,202.5487671,196.1991577,164.1585388,0.101417057,150.9100037,212.5079956,179.8448029,500,0.662,13962.96777,36264208,151.3385315,128.5767822,1,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,412,326,320,53,54,336,4945,354,189,86,109,75,930,418,83,999,63.36294937,21,410,2585,25.68333435,27.39999962,26.51666641,25.81666565,8.100000381,22.5,30.60000038,70.34007263,74.48558807,26.42499924,6.033332825,0,0,0,16.89999962,0,78.72000122,0,1.5,0,0,0.5,0,2.299999952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716.McG.PAPrS38,1.533149129,103,54,-79.69856642,9.143727423,1684,14593,77,92,117,77,2515,71,74,71,79,81,148,209,75,694,1336,74,1583,1.406118989,-0.329766005,0.217087001,1.966034055,1.098847985,1.394889832,0.756495595,0.521679699,1.571188807,0.359465867,0.349328995,1.651749015,1.183556795,156.0719299,202.5487671,196.1991577,164.1585388,0.101417057,150.9100037,212.5079956,179.8448029,500,0.662,13962.96777,36264208,151.3385315,128.5798187,1,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,389,302,320,54,54,341,4239,378,172,163,109,137,862,446,78,952,62.0787735,24,360,2458,25.43333244,27.13333321,26.28333282,25.54999924,8.199998856,22.20000076,30.39999962,69.35855103,74.39025879,26.16666603,6.100000381,0,0,0,19.94000053,0,66.30000305,0,1.5,0,0,0.5,0,2.720000029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
1716.McG.PAPrS02,1.475529354,138,58,-79.86235733,9.144279065,1679,15343,193,210,220,193,2632,188,191,188,196,194,251,312,192,797,1453,191,1700,1.452363014,-0.248852998,0.656512022,1.96421802,1.15022397,1.475673676,0.844924927,0.658652842,1.595016599,0.301422179,0.49109301,1.691702962,1.228755355,157.7919159,202.7602234,198.957077,162.2344666,0.09643174,153.1600037,212.2180023,180.9666138,0,0.662,10526.5166,1224969.625,27.04813194,20.13630676,1,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0,264,353,55,63,431,5008,383,231,150,0,60,742,496,107,1018,65.04717255,11,428,2577,25.75,27.36666679,26.56666565,26.04999924,8,22.5,30.5,66.17671204,72.8125,26.42083359,5.825000286,0,0,0,16.65999985,0,56.18000031,0,1.5,0,0,0.5,0,2.859999895,0,0,0,2.299999952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
2382.RU006.C181.RH.3.388.root.9.11.lane1.NoIndex.L001.sequences,1.463115515,134,63,-72.49429,41.00943,1153,10155,11,11,76,87,89,11,18,18,21,11,19,18,92,118,82,137,24,0.868727028,-0.814598024,1.727010012,-0.087830998,0.378986001,1.120246887,0.791383445,0.791383445,1.128955603,0.137456775,0.715762973,1.142070055,1.001029015,80.43748474,189.1090698,197.7658386,70.02625275,0.37800625,58.55400085,205.9450073,135.1597443,3600,0.890088916,45405.85156,366402624,216.2875824,140.4458618,-128,-2,-2,-2,-2,-2,-2,-2,-2,1020,359,506,50,55,461,8950,134,316,47,121,7,305,270,261,323,9.895920753,83,110,1171,0.216666743,21.39999962,18.68333435,2.800000191,32.90000153,-5.199999809,27.70000076,863.7918701,28.87537956,10.75,9.5,0,0.100000001,7.599999905,0,0,0,0,8.699999809,0,0,1.840000033,0.75999999,2.879999876,0,0,0,0,0,0,0,0,0,0,0,0,0,2.700000048,52.61999893,0,0,0,16.70000076,6
2382.RU006.C181.RH.1.378.root.9.11.lane1.NoIndex.L001.sequences,1.441424226,219,82,-72.49418,41.00934,1153,10155,11,11,76,87,89,11,18,18,21,11,19,18,92,118,82,137,24,0.868727028,-0.814598024,1.727010012,-0.087830998,0.378986001,1.120246887,0.791383445,0.791383445,1.128955603,0.137456775,0.715762973,1.142070055,1.001029015,80.43748474,189.1090698,197.7658386,70.02625275,0.37800625,58.55400085,205.9450073,135.1597443,3600,0.890088916,45405.85156,366402624,216.2875824,140.4458618,-128,-2,-2,-2,-2,-2,-2,-2,-2,1020,359,506,50,55,461,8950,134,316,47,121,7,305,270,261,323,9.895920753,83,110,1171,0.216666743,21.39999962,18.68333435,2.800000191,32.90000153,-5.199999809,27.70000076,863.7918701,28.87537956,10.75,9.5,0,0.100000001,7.599999905,0,0,0,0,8.699999809,0,0,1.840000033,0.75999999,2.879999876,0,0,0,0,0,0,0,0,0,0,0,0,0,2.700000048,52.61999893,0,0,0,16.70000076,6
1521.EB046.s.6.1.sequences,1.437429913,99,48,36.55,-3.37,1700,4533,283,327,283,310,1402,8,9,8,24,29,42,94,60,244,9,221,391,-1.329395056,-0.498355001,-0.93217802,0.707256019,1.08673799,0.455253601,0.781223774,0.269465774,1.135716915,0.497135639,0.232488006,1.37035799,0.668198884,154.4889221,168.848465,163.3736115,152.3160706,0.091993004,132.7669983,183.397995,162.0726929,500,0.370000005,2048.665527,27270764,189.7812347,163.03508,1,-1.5,-1.5,-1.5,-1.5,1.08E-07,1.28E-07,1.83E-09,2.10E-09,182,373,447,78,41,252,1296,179,294,59,120,1385,19,270,13,409,91.16139221,4,198,771,17.76666641,21.71666718,18.14999962,20.75,17.10000038,12.10000038,29.20000076,164.378418,70.51656342,20.10416603,12.0583334,0,2.75999999,0,0,0,0,0,0,0.420000017,0,0,80.08000183,11.69999981,0,0,0,0,0,0,0,0,0,0,0.920000017,0,4.139999866,0,0,0,0,0,0,0
1717.2.low.fertilizer,1.431418823,178,78,34.523,0.1089,1861,10004,503,519,509,503,1291,2,8,2,7,10,15,8,29,20,368,193,784,-0.456360996,0.243828997,1.181586027,0.531922996,1.34186995,1.003502369,0.686853886,0.63883853,1.197739959,0.228897229,0.488007993,1.308267951,0.949814677,163.5603027,177.7260742,175.957077,166.651535,0.039617132,159.6750031,183.0299988,169.4864044,10000,0.47299999,981.9922485,35949576,917.0526123,789.1748657,1,-1.5,-1.5,-1.5,-1.5,0.000236282,0.000277502,5.53E-06,6.09E-06,486,258,300,56,54,384,3185,442,182,121,117,1444,433,323,284,687,38.13206482,64,271,1862,20.16666603,21.88333321,21.64999962,21.39999962,14.30000114,14.39999962,28.70000076,68.36151123,83.39160156,21.08749962,11.92500019,0,0,0,0,0,0,0,0,0,0,1.75999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.14000034,1.319999933,85.80000305,0,0,0,0,0
1716.McG.PAPrS20,1.425798319,160,64,-79.95304496,9.253074555,1663,13612,21,67,47,21,2482,17,41,17,35,31,123,183,50,669,1303,41,1551,1.69076395,0.014787,0.916256011,2.673038006,1.047044039,1.582085609,1.070196033,0.807014406,1.741550922,0.271235555,0.635738015,1.954342008,1.370702505,157.2292328,201.2755432,199.6306152,158.5337677,0.10115996,151.0200043,212.7960052,180.0537109,19300,0.662,13962.96777,41195212,151.3385468,128.540451,1,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,510,308,310,55,58,366,5228,383,202,183,111,97,592,281,83,899,65.18365479,22,387,2264,25.39999962,26.85000038,26.04999924,25.56666565,7.600000381,22.29999924,29.89999962,58.40687943,76.09648895,26.02499962,5.783333778,0,0,0,31.79999924,0,65.86000061,0,1.5,0,0,0.460000008,0,0.300000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716.McG.PAPrS43,1.423841744,92,51,-79.65330477,9.080259764,1702,14393,12,27,52,12,2449,6,8,6,13,16,82,143,10,629,1270,8,1518,0.816358984,-0.322611988,-0.050923001,1.703613043,1.149052024,1.221894622,0.786232591,0.442166835,1.500300646,0.387972265,0.282811999,1.582299948,1.115397811,156.5913849,200.1869965,195.5385437,165.7433014,0.101240911,150.3099976,212.0509949,179.2716217,12800,0.662,10526.5166,9337523,184.1076965,156.4502869,1,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,405,294,349,53,60,352,4720,357,160,143,109,137,848,422,79,973,61.45850754,19,354,2451,25.35000038,27.06666565,26.25,25.45000076,8.5,22,30.5,70.0473175,74.41175842,26.07916641,6.324999809,0,0,0,31.29999924,0,59.56000137,0,1.5,0,0,0.5,0,3.440000057,0,0,0,1.679999948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1526.HCanyon4R2,1.421245171,131,62.33333333,-110.677,37.551,2122,669,705,705,833,708,712,177,230,227,177,220,252,230,312,251,279,431,654,0.981383026,0.690701008,0.193360999,-1.380977988,0.283755988,0.266321003,0.144926384,0.141305923,0.26769647,0.237995893,0.118395999,0.275709003,0.209601328,85.85319519,240.3826141,225.6700745,195.6584625,0.381742805,75.93769836,264.2430115,165.3581238,200,0.865029156,28432.75977,3117871.25,0,0,1,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,43,250,590,83,7,81,595,160,88,178,144,1142,27,37,23,54,36.06726837,4,20,142,2.716666698,27.79999924,19.91666603,21.96666718,43,-4.800000191,38.20000076,1013.919312,35.52325439,15.03750038,15.27500057,0,0,0,0,0,0,0,0,0,0,0.100000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.90000153,0,0,0,0,0
2382.RU006.C181.RH.4.155.root.6.11.lane1.NoIndex.L001.sequences,1.389262332,133,58,-72.49426,41.00938,1153,10155,11,11,76,87,89,11,18,18,21,11,19,18,92,118,82,137,24,0.868727028,-0.814598024,1.727010012,-0.087830998,0.378986001,1.120246887,0.791383445,0.791383445,1.128955603,0.137456775,0.715762973,1.142070055,1.001029015,80.43748474,189.1090698,197.7658386,70.02625275,0.37800625,58.55400085,205.9450073,135.1597443,3600,0.890088916,45405.85156,366402624,216.2875824,140.4458618,-128,-2,-2,-2,-2,-2,-2,-2,-2,1020,359,506,50,55,461,8950,134,316,47,121,7,305,270,261,323,9.895920753,83,110,1171,0.216666743,21.39999962,18.68333435,2.800000191,32.90000153,-5.199999809,27.70000076,863.7918701,28.87537956,10.75,9.5,0,0.100000001,7.599999905,0,0,0,0,8.699999809,0,0,1.840000033,0.75999999,2.879999876,0,0,0,0,0,0,0,0,0,0,0,0,0,2.700000048,52.61999893,0,0,0,16.70000076,6
2382.MU002.C3.HA.3.288.root.9.11.lane1.NoIndex.L001.sequences,1.373961456,129,65,-72.45022,41.0626,1157,10243,7,7,72,91,93,15,22,20,22,15,20,22,96,114,78,141,28,0.868727028,-0.814598024,1.727010012,-0.087830998,0.378986001,1.120246887,0.791383445,0.791383445,1.128955603,0.137456775,0.715762973,1.142070055,1.001029015,80.43748474,189.1090698,197.7658386,70.02625275,0.37800625,58.55400085,205.9450073,135.1597443,3600,0.890088916,45405.85156,366402624,99.84030914,59.84390259,-128,-2,-2,-2,-2,-2,-2,-2,-2,1553,385,495,50,68,497,10396,120,300,56,122,15,307,272,266,326,9.472226143,84,112,1186,0.26666674,21.23333359,18.5,2.883333445,32.79999924,-5.199999809,27.60000038,857.9957275,28.98882103,10.69583321,9.508333206,0,0.100000001,4.619999886,0,0,0,0,1.399999976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.900000095,86
846.Fagna24102011Soil12C2,1.365330119,246,81,11.341,43.984,1207,8801,72,83,72,80,151,0,15,0,7,24,0,48,62,36,15,166,586,1.798089981,-1.339118004,0.770604014,-0.010315,0.430909991,1.081742406,0.482000083,0.478780925,1.114154577,0.295985252,0.399028003,1.15734601,0.868000209,67.93418121,221.0366974,226.296463,75.06995392,0.463820428,51.74000168,245.5950012,140.3809204,500,0.77728343,32718.70508,688917184,35.10509872,21.7358036,2,-1.5,-1.5,-1,-1,-1,-1,0.000198978,0.000264314,582,382,281,72,62,478,4732,337,297,117,124,230,262,181,181,366,29.6123333,43,144,1063,5.199999809,22.31666756,22.31666756,9.399999619,29.5,0.600000024,30.10000038,700.513916,35.59321976,13.48333359,10.5,3.960000038,0,25.34000015,0,0,0,0,8.699999809,0.060000002,0,2.539999962,2.139999866,18.78000069,0,0,0,0,0,0,0.800000012,0,2.880000114,0,0.100000001,0,0,5.300000191,7,0,0,0,22.34000015,0
1715.McG.NA1,1.355402823,142.75,62.17857143,-86.236204,13.26267,1652,8137,205,205,247,1141,2611,20,47,42,20,32,42,47,49,416,378,145,1530,-0.228126004,-0.101416998,-0.219696999,0.792008996,1.211691022,0.718499303,0.89720279,0.361769527,1.285064578,0.415715188,0.287560999,1.389945984,0.896379352,175.9603119,223.8172302,218.1459198,189.5258484,0.124133557,164,237.3329926,199.3794861,500,0.495000005,2155.871826,12589479,131.9033813,110.4830475,2,0.500934303,0.651823699,0.018097194,0.022825819,0.004992622,0.00586419,6.74E-05,7.94E-05,476,342,287,63,69,438,4742,371,315,122,0,1125,129,403,71,574,69.80395508,17,231,1345,18.66666603,21.29999924,20.08333397,20.66666603,13.90000057,13.19999981,27.10000038,108.2111816,70.92325592,20.16250038,9.858333588,0,0,14.69999981,0,28.84000015,0,0,0,0.060000002,0,0.119999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,2.279999971,0,0
829.Pd,1.337931982,246,74,75.875783,27.013056,2148,2834,523,546,523,736,724,0,1,0,13,9,34,1,20,36,75,1,121,0.992771029,0.898253024,-1.657623053,0.846957982,0.520515978,0.14786984,0.323706567,0.126432687,0.904572546,0.963908851,0.098417699,1.192734957,0.355366915,163.157074,242.9611511,161.4630737,200.8876953,0.170046702,149.6629944,269.8800049,203.175705,0,0.403707415,1617.766235,19573730,897.7441406,688.2799072,1,-1.5,-1.5,-1.5,-1.5,0.000616264,0.00072768,4.55E-06,6.08E-06,109,261,533,74,26,194,1158,206,268,198,146,417,16,264,12,514,152.6650696,2,215,609,16.23333359,32.04999924,17.21666718,28.80000114,33.5,7,40.5,641.5539551,42.01492691,25.03750038,14.07500076,0,0.02,3.380000114,0,4.260000229,0,5.099999905,7.099999905,0.079999998,0,0.460000008,16.02000046,40.97999954,0,0,0,0,0,0.560000002,0,0.039999999,0,16.42000008,0,0,0,4.900000095,0,0,0.639999986,0,0,0
1198.SWE01.KBA1.1.5,1.322991551,57.66666667,36.1,18.2,59.583,740,7530,22,36,42,75,22,9,17,9,18,26,12,41,41,390,310,17,841,0.502626002,-0.691891015,0.490206003,-0.062785998,-0.239189997,1.007197738,0.542994678,0.519392133,1.035155416,0.253340036,0.456445009,1.052748203,0.810312986,27.6466217,183.6156921,104.4032059,147.6338654,0.719918668,9.98266983,217.5639954,100.145462,675,0.840171754,37387.64453,77116920,25.97216988,11.31714058,3,-1.5,-1.5,-1,-1,-1,-1,-1,-1,1085,322,397,55,100,577,8695,281,396,103,107,14,112,185,93,195,31.17708015,26,77,563,-2.516666651,15.73333359,0.300000042,14.5666666,27.89999962,-6.099999905,21.79999924,742.8123779,27.09080124,6.104166508,7.558333397,0,26.89999962,0,0,0,0,0,0,0.100000001,0,24.65999985,0,0,0,0,0,0,0,0,0,48.34000015,0,0,0,0,0,0,0,0,0,0,0,0
1716.McG.PAPrS14,1.318837183,127,55,-79.88974343,9.117236617,1691,14125,101,106,149,101,2543,79,84,79,93,85,141,202,84,688,1364,101,1611,1.452363014,-0.248852998,0.656512022,1.96421802,1.15022397,1.475673676,0.844924927,0.658652842,1.595016599,0.301422179,0.49109301,1.691702962,1.228755355,157.7919159,202.7602234,198.957077,162.2344666,0.09643174,153.1600037,212.2180023,180.9666138,12800,0.662,10526.5166,1224969.625,27.04813385,22.98217201,1,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,397,336,330,53,60,349,4182,335,190,78,111,64,809,324,124,974,62.5854454,29,349,2389,25.79999924,27.39999962,26.64999962,25.88333321,8.200000763,22.5,30.70000076,65.40520477,73.6788559,26.46249962,6.041666508,0,0,0,16.65999985,0,56.18000031,0,1.5,0,0,0.5,0,2.859999895,0,0,0,2.299999952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
1716.McG.PAPrS42,1.315840281,108,54,-79.78980683,9.071699048,1713,13996,110,117,158,110,2552,90,97,90,108,113,169,230,97,716,1373,111,1620,1.406118989,-0.329766005,0.217087001,1.966034055,1.098847985,1.394889832,0.756495595,0.521679699,1.571188807,0.359465867,0.349328995,1.651749015,1.183556795,156.0719299,202.5487671,196.1991577,164.1585388,0.101417057,150.9100037,212.5079956,179.8448029,12800,0.662,10526.5166,34984592,52.23508453,44.3891449,1,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,478,309,338,53,56,353,5518,353,207,152,107,65,913,365,100,983,60.38938904,14,372,2399,25.75,27.45000076,26.66666603,25.85000038,8.200000763,22.5,30.70000076,69.03418732,74.28860474,26.47916603,6.091666222,0,0,0,37.91999817,0,48.59999847,0,1.5,0,0,0.5,0,6.519999981,0,0,0,3.620000124,0,0,0,0,0,0,0,0,1.340000033,0,0,0,0,0,0,0
1716.McG.PAPrS05,1.315612223,131,62,-79.60782586,9.080094077,1711,13661,30,46,66,30,2462,22,23,22,29,30,102,163,29,648,1283,23,1531,0.816358984,-0.322611988,-0.050923001,1.703613043,1.149052024,1.221894622,0.786232591,0.442166835,1.500300646,0.387972265,0.282811999,1.582299948,1.115397811,156.5913849,200.1869965,195.5385437,165.7433014,0.101240911,150.3099976,212.0509949,179.2716217,500,0.662,10526.5166,9337523,184.1076965,156.4502869,1,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,393,292,322,53,61,353,4654,386,210,171,107,140,845,376,63,943,67.88952637,9,376,2338,25.38333321,27.13333321,26.33333397,25.48333359,8.700000763,22,30.70000076,71.02602386,74.13792419,26.14166641,6.449999809,0,0,0,39.97999954,0,52.65999985,0,1.399999976,0,0,0.5,0,3.619999886,0,0,0,1.779999971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804.Julie.1,1.31227573,55.58333333,32.91666667,-122.414,38.862,1723,5362,69,69,74,398,97,11,43,43,33,11,54,57,43,82,240,80,425,3.803576946,-1.361189961,-0.878825009,0.884136975,0.249224007,1.196485281,0.118532635,0.11536587,1.196485281,0.710147738,0.091934599,1.250290036,0.63309747,76.87214661,256.8493958,259.9394531,76.87214661,0.449581176,65.66840363,282.5889893,165.3133087,8700,0.889160812,40943.78906,304471.5625,1.881946087,1.261048079,1,-1.5,-1.5,-1.5,-1.5,0.013108451,0.024733782,0.000156801,0.000283624,313,391,341,63,46,369,2911,268,276,114,127,650,498,23,14,498,91.02810669,2,192,924,7.233333588,21.93333244,21.66666603,7.233333588,31.39999771,1.200000048,32.59999847,615.7490845,48.30148697,14.01666641,15.16666603,0,0,3,0,0,0,0,0,0.180000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.18000031,0,0,0,16.70000076,0
990.KA3F.D.04,1.30988568,179,71.75,-88.230357,41.84073,1159,8135,49,49,59,58,273,18,9,18,27,46,26,64,29,194,85,192,9,0.358713001,1.353386045,0.994159997,0.260755002,-0.513616979,0.999223709,0.722747207,0.722747207,1.017715812,0.13765794,0.689625978,1.049134135,0.901709735,68.92341614,201.5274658,72.81780243,201.5274658,0.427929491,52.48469925,213.7749939,133.0896301,500,0.888232708,39900.08594,1368178048,55.609272,25.29103851,2,1.687799454,1.687799454,0.045401782,0.049921237,0.002996809,0.01157145,0.000128332,0.000257199,487,557,99,65,79,442,10719,344,286,23,136,226,135,309,135,309,31.18872452,36,106,943,-4.150000095,21.73333359,-4.150000095,21.73333359,40,-10.89999962,29.10000038,1041.331055,28.60416603,9.354166985,11.4416666,0,0,0,0,0,0,0,6.099999905,0,0,0.200000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24000001,0,92.48000336,0,0,0,0,0
864.1.CON.addV.noG.noW.A.lane2.NoIndex,1.293724735,148.1666667,63.8,100.772,51.024,696,4692,1458,1458,1667,1536,1479,148,360,148,320,331,148,360,493,639,470,548,1332,-0.124426,0.826969028,-0.948071003,0.26355201,-1.088166952,0.343520701,0.679861248,0.283156991,0.761187017,0.397334367,0.268877,0.833904982,0.476580888,55.62524796,200.3237762,60.40188599,195.0237732,0.486621678,38.56729889,224.522995,133.5876465,200,0.578999996,2875.175781,256440.6406,0.704264402,0.381234646,3,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,1134,232,506,64,72,586,10155,262,339,186,97,1820,6,234,6,234,117.965271,2,99,327,-22.01666641,9.866666794,-22.01666641,9.866666794,49,-31,18,1300.553833,30.10204124,-5.491666794,14.75,0,0,0,0,0,0,0,0.100000001,0,0,0,0,0,0,0,0,0,0,0,0,6.039999962,0,0,0,0,0,0,93.94000244,0,0,0,0,0
2382.RU006.C181.RH.3.151.root.6.11.lane1.NoIndex.L001.sequences,1.292089383,142,67,-72.49433,41.00942,1153,10155,11,11,76,87,89,11,18,18,21,11,19,18,92,118,82,137,24,0.868727028,-0.814598024,1.727010012,-0.087830998,0.378986001,1.120246887,0.791383445,0.791383445,1.128955603,0.137456775,0.715762973,1.142070055,1.001029015,80.43748474,189.1090698,197.7658386,70.02625275,0.37800625,58.55400085,205.9450073,135.1597443,3600,0.890088916,45405.85156,366402624,216.2875824,140.4458618,-128,-2,-2,-2,-2,-2,-2,-2,-2,1020,359,506,50,55,461,8950,134,316,47,121,7,305,270,261,323,9.895920753,83,110,1171,0.216666743,21.39999962,18.68333435,2.800000191,32.90000153,-5.199999809,27.70000076,863.7918701,28.87537956,10.75,9.5,0,0.100000001,7.599999905,0,0,0,0,8.699999809,0,0,1.840000033,0.75999999,2.879999876,0,0,0,0,0,0,0,0,0,0,0,0,0,2.700000048,52.61999893,0,0,0,16.70000076,6
1526.HCanyon12R1,1.288417705,155,63,-110.676,37.55,2121,669,705,705,833,708,712,174,227,224,174,217,249,227,310,248,276,428,652,0.981383026,0.690701008,0.193360999,-1.380977988,0.283755988,0.266321003,0.144926384,0.141305923,0.26769647,0.237995893,0.118395999,0.275709003,0.209601328,85.85319519,240.3826141,225.6700745,195.6584625,0.381742805,75.93769836,264.2430115,165.3581238,200,0.865029156,28432.75977,3117871.25,0,0,1,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,44,259,577,83,7,83,596,163,96,188,143,1142,27,37,23,54,36.06726837,4,20,142,2.716666698,27.79999924,19.91666603,21.96666718,43,-4.800000191,38.20000076,1013.919312,35.52325439,15.03750038,15.27500057,0,0,0,0,0,0,0,0,0,0,0.100000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.90000153,0,0,0,0,0
